0,1,tuple_id_1,tuple_id_2
,,A905639,A987374
,,A905641,A912114
,,A905641,A963597
,,A905642,A940989
,,A905642,A942067
,,A905642,A956043
,,A905642,A956961
,,A905642,A967956
,,A905642,A976482
,,A905643,A907721
,,A905643,A913526
,,A905643,A950220
,,A905643,A985156
,,A905643,A988898
,,A905645,A957239
,,A905647,A924457
,,A905647,A942517
,,A905648,A947553
,,A905648,A961846
,,A905648,A983507
,,A905648,A996649
,,A905648,A997086
,,A905653,A921261
,,A905653,A925988
,,A905653,A929546
,,A905653,A934921
,,A905653,A968541
,,A905654,A915625
,,A905654,A932531
,,A905654,A977765
,,A905655,A918281
,,A905655,A927285
,,A905655,A982422
,,A905656,A918653
,,A905656,A929034
,,A905656,A933160
,,A905656,A983173
,,A905656,A993323
,,A905657,A922839
,,A905657,A985486
,,A905658,A912243
,,A905658,A927206
,,A905658,A932733
,,A905658,A976751
,,A905658,A997406
,,A905660,A940317
,,A905660,A948142
,,A905660,A952312
,,A905662,A925471
,,A905662,A955426
,,A905663,A934905
,,A905663,A964324
,,A905665,A935209
,,A905668,A927814
,,A905668,A961368
,,A905668,A963709
,,A905669,A929251
,,A905669,A973680
,,A905673,A909686
,,A905673,A911443
,,A905673,A948239
,,A905673,A989030
,,A905674,A923075
,,A905674,A967115
,,A905674,A980626
,,A905675,A928074
,,A905675,A930160
,,A905675,A967787
,,A905675,A975929
,,A905675,A981803
,,A905676,A917850
,,A905677,A910319
,,A905677,A948198
,,A905677,A987218
,,A905678,A959968
,,A905678,A961066
,,A905678,A961312
,,A905678,A964137
,,A905679,A969353
,,A905679,A975732
,,A905679,A976764
,,A905680,A996856
,,A905687,A949866
,,A905688,A923453
,,A905688,A957543
,,A905688,A970549
,,A905688,A980011
,,A905689,A973013
,,A905689,A993221
,,A905691,A910513
,,A905691,A954584
,,A905693,A951752
,,A905694,A954667
,,A905694,A964699
,,A905694,A986056
,,A905695,A915144
,,A905695,A942274
,,A905695,A981134
,,A905701,A965430
,,A905701,A971300
,,A905703,A908018
,,A905703,A949239
,,A905703,A975764
,,A905703,A992311
,,A905705,A930777
,,A905705,A937367
,,A905705,A958118
,,A905710,A930773
,,A905710,A967383
,,A905710,A974301
,,A905711,A916146
,,A905711,A939124
,,A905711,A947703
,,A905712,A952057
,,A905712,A958979
,,A905714,A922185
,,A905714,A937100
,,A905714,A952893
,,A905714,A965228
,,A905714,A994484
,,A905715,A905914
,,A905715,A911360
,,A905715,A977864
,,A905715,A983728
,,A905715,A985271
,,A905715,A987119
,,A905716,A946776
,,A905716,A982345
,,A905717,A933997
,,A905717,A981721
,,A905719,A920790
,,A905719,A925390
,,A905719,A947195
,,A905719,A955885
,,A905719,A979086
,,A905719,A991254
,,A905720,A922678
,,A905720,A972031
,,A905720,A984955
,,A905720,A991468
,,A905722,A992740
,,A905724,A934652
,,A905724,A950165
,,A905725,A930143
,,A905726,A941526
,,A905726,A961308
,,A905727,A978896
,,A905728,A916080
,,A905728,A935247
,,A905728,A941195
,,A905728,A963620
,,A905728,A969248
,,A905728,A986086
,,A905729,A945926
,,A905729,A957931
,,A905730,A930592
,,A905730,A936234
,,A905730,A957809
,,A905730,A971356
,,A905731,A907132
,,A905733,A917523
,,A905733,A932463
,,A905733,A948296
,,A905733,A978398
,,A905733,A995176
,,A905735,A946977
,,A905736,A926454
,,A905736,A953073
,,A905736,A957468
,,A905737,A911162
,,A905737,A960904
,,A905737,A976827
,,A905737,A990790
,,A905738,A974677
,,A905741,A912386
,,A905741,A918836
,,A905741,A942750
,,A905742,A932653
,,A905742,A944121
,,A905742,A957718
,,A905743,A958575
,,A905746,A932534
,,A905748,A925503
,,A905748,A947517
,,A905748,A983176
,,A905748,A989619
,,A905750,A932059
,,A905750,A938683
,,A905750,A975481
,,A905752,A926265
,,A905752,A958529
,,A905753,A928242
,,A905753,A959911
,,A905756,A974638
,,A905760,A923992
,,A905760,A950011
,,A905760,A954573
,,A905763,A967925
,,A905763,A971364
,,A905764,A929216
,,A905766,A965677
,,A905767,A978653
,,A905769,A930318
,,A905769,A944099
,,A905770,A915903
,,A905770,A933238
,,A905770,A936869
,,A905770,A952607
,,A905770,A959670
,,A905770,A969285
,,A905775,A947857
,,A905775,A967931
,,A905775,A977592
,,A905775,A989017
,,A905775,A993847
,,A905775,A997934
,,A905776,A957964
,,A905776,A974432
,,A905777,A914661
,,A905777,A917768
,,A905778,A937372
,,A905780,A905905
,,A905780,A988542
,,A905781,A906875
,,A905782,A920538
,,A905788,A935976
,,A905788,A953167
,,A905788,A986428
,,A905788,A987670
,,A905788,A990504
,,A905788,A994998
,,A905789,A931814
,,A905789,A995051
,,A905790,A929403
,,A905790,A931642
,,A905790,A935907
,,A905791,A915517
,,A905791,A927101
,,A905791,A933694
,,A905791,A937170
,,A905791,A943750
,,A905791,A964999
,,A905792,A993769
,,A905793,A968673
,,A905794,A945122
,,A905794,A948959
,,A905794,A976023
,,A905794,A990722
,,A905796,A928760
,,A905796,A937582
,,A905796,A942713
,,A905796,A986348
,,A905797,A960198
,,A905797,A987064
,,A905797,A991828
,,A905798,A909879
,,A905798,A912583
,,A905798,A930303
,,A905798,A939822
,,A905798,A984952
,,A905803,A920367
,,A905803,A959462
,,A905803,A985885
,,A905803,A992107
,,A905804,A933789
,,A905805,A936213
,,A905805,A987282
,,A905805,A998730
,,A905807,A938056
,,A905807,A945076
,,A905807,A949639
,,A905807,A957771
,,A905807,A971244
,,A905807,A979972
,,A905808,A926352
,,A905808,A974821
,,A905808,A992745
,,A905813,A979850
,,A905813,A988195
,,A905815,A956799
,,A905815,A978226
,,A905817,A931940
,,A905817,A944292
,,A905817,A954526
,,A905817,A970329
,,A905817,A997141
,,A905819,A918235
,,A905819,A937483
,,A905819,A992664
,,A905823,A933648
,,A905823,A998672
,,A905824,A980969
,,A905825,A912382
,,A905825,A913837
,,A905825,A946851
,,A905825,A977727
,,A905825,A983617
,,A905827,A910925
,,A905830,A939687
,,A905831,A919476
,,A905832,A983453
,,A905833,A911735
,,A905833,A920263
,,A905833,A935334
,,A905833,A941123
,,A905833,A951504
,,A905836,A957364
,,A905836,A970477
,,A905836,A975614
,,A905836,A994512
,,A905839,A907415
,,A905839,A959707
,,A905842,A916664
,,A905842,A933821
,,A905842,A957735
,,A905842,A964391
,,A905842,A983319
,,A905842,A989237
,,A905843,A910795
,,A905843,A914868
,,A905843,A916099
,,A905843,A918273
,,A905843,A988522
,,A905843,A997372
,,A905844,A935630
,,A905844,A996807
,,A905847,A990782
,,A905849,A930589
,,A905849,A985421
,,A905849,A996057
,,A905850,A922734
,,A905850,A973248
,,A905850,A978946
,,A905852,A935589
,,A905852,A959278
,,A905852,A973174
,,A905855,A945785
,,A905855,A984533
,,A905856,A907986
,,A905856,A913066
,,A905856,A915011
,,A905856,A925219
,,A905856,A931721
,,A905856,A969773
,,A905856,A976229
,,A905856,A978761
,,A905856,A981429
,,A905856,A992196
,,A905858,A931606
,,A905858,A977556
,,A905859,A932375
,,A905859,A953760
,,A905860,A950114
,,A905861,A956396
,,A905861,A970276
,,A905861,A985431
,,A905862,A909878
,,A905862,A922018
,,A905862,A941064
,,A905862,A956262
,,A905864,A947615
,,A905864,A952108
,,A905864,A961538
,,A905865,A913027
,,A905868,A987710
,,A905869,A917917
,,A905869,A922642
,,A905869,A946557
,,A905869,A959991
,,A905869,A972125
,,A905869,A975396
,,A905869,A996853
,,A905870,A919133
,,A905870,A923507
,,A905870,A942449
,,A905870,A990233
,,A905871,A917087
,,A905871,A923179
,,A905871,A940263
,,A905871,A945061
,,A905871,A981350
,,A905871,A989691
,,A905875,A914466
,,A905875,A920102
,,A905875,A926789
,,A905875,A965865
,,A905875,A989737
,,A905875,A991464
,,A905876,A996885
,,A905878,A929144
,,A905878,A983473
,,A905878,A992292
,,A905879,A945526
,,A905879,A988960
,,A905879,A993892
,,A905880,A921513
,,A905881,A940504
,,A905881,A961632
,,A905882,A914217
,,A905882,A955041
,,A905882,A975729
,,A905882,A991708
,,A905884,A927923
,,A905884,A953378
,,A905887,A975414
,,A905890,A923728
,,A905890,A950890
,,A905892,A917035
,,A905893,A939770
,,A905893,A942898
,,A905893,A969838
,,A905895,A912271
,,A905895,A953518
,,A905896,A983366
,,A905898,A942694
,,A905898,A958226
,,A905899,A983614
,,A905900,A944927
,,A905903,A933531
,,A905903,A947813
,,A905903,A951357
,,A905903,A963735
,,A905904,A911325
,,A905904,A915718
,,A905905,A988542
,,A905912,A922978
,,A905913,A907811
,,A905913,A973474
,,A905914,A911360
,,A905914,A977864
,,A905914,A983728
,,A905914,A985271
,,A905914,A987119
,,A905915,A931802
,,A905915,A967760
,,A905916,A945742
,,A905918,A948145
,,A905918,A991057
,,A905918,A995188
,,A905918,A996126
,,A905920,A932871
,,A905920,A966706
,,A905920,A978130
,,A905920,A982946
,,A905921,A921086
,,A905921,A924812
,,A905921,A966430
,,A905921,A985771
,,A905924,A939047
,,A905924,A975416
,,A905925,A988312
,,A905926,A931789
,,A905927,A921909
,,A905927,A981252
,,A905928,A939034
,,A905928,A955945
,,A905934,A906804
,,A905934,A938684
,,A905934,A986233
,,A905936,A909250
,,A905936,A912059
,,A905936,A947210
,,A905936,A950723
,,A905936,A998287
,,A905937,A917390
,,A905937,A984950
,,A905942,A927570
,,A905944,A932239
,,A905944,A941174
,,A905944,A964084
,,A905949,A952255
,,A905949,A980764
,,A905950,A976987
,,A905951,A946364
,,A905951,A984675
,,A905951,A991748
,,A905952,A977808
,,A905952,A983387
,,A905952,A994857
,,A905953,A913677
,,A905953,A946237
,,A905953,A980721
,,A905954,A971296
,,A905958,A911779
,,A905958,A976033
,,A905959,A907631
,,A905962,A918882
,,A905962,A940497
,,A905963,A933830
,,A905964,A943193
,,A905968,A915470
,,A905968,A960735
,,A905968,A987024
,,A905970,A951017
,,A905972,A936410
,,A905972,A953317
,,A905972,A963458
,,A905972,A964958
,,A905972,A964966
,,A905973,A957382
,,A905976,A914389
,,A905976,A935258
,,A905976,A979182
,,A905977,A932836
,,A905977,A954907
,,A905978,A942752
,,A905978,A948338
,,A905978,A962327
,,A905978,A963619
,,A905978,A964107
,,A905978,A986463
,,A905978,A993758
,,A905979,A941565
,,A905979,A953684
,,A905979,A990419
,,A905981,A966958
,,A905981,A968095
,,A905981,A981295
,,A905985,A906064
,,A905985,A929441
,,A905985,A939892
,,A905985,A987988
,,A905988,A921281
,,A905988,A933713
,,A905988,A961173
,,A905988,A986689
,,A905992,A920335
,,A905992,A953900
,,A905993,A964606
,,A905996,A907306
,,A905996,A917323
,,A905996,A933481
,,A905996,A980047
,,A905997,A907073
,,A905997,A925286
,,A905997,A926002
,,A905997,A942781
,,A905997,A959848
,,A905997,A966772
,,A905997,A967302
,,A905997,A998927
,,A905999,A911691
,,A905999,A937697
,,A905999,A971760
,,A906000,A918923
,,A906000,A984935
,,A906001,A961910
,,A906001,A966992
,,A906002,A932440
,,A906003,A939940
,,A906003,A977221
,,A906003,A982661
,,A906003,A987618
,,A906005,A966228
,,A906007,A915556
,,A906007,A952609
,,A906007,A973049
,,A906009,A908892
,,A906010,A990648
,,A906011,A911945
,,A906013,A927023
,,A906014,A934325
,,A906014,A956069
,,A906014,A987152
,,A906019,A972084
,,A906019,A997371
,,A906020,A926472
,,A906025,A906186
,,A906025,A911147
,,A906025,A928558
,,A906025,A978561
,,A906026,A934946
,,A906027,A917574
,,A906027,A946906
,,A906027,A973279
,,A906027,A976692
,,A906027,A980695
,,A906027,A992288
,,A906029,A928633
,,A906029,A962020
,,A906030,A907661
,,A906030,A991847
,,A906031,A938141
,,A906031,A938332
,,A906031,A965214
,,A906031,A970902
,,A906031,A976112
,,A906032,A936168
,,A906034,A909936
,,A906034,A973188
,,A906034,A982227
,,A906034,A984990
,,A906037,A946220
,,A906038,A947932
,,A906039,A907218
,,A906039,A963027
,,A906039,A965711
,,A906039,A979436
,,A906043,A957956
,,A906045,A914626
,,A906045,A939123
,,A906045,A955378
,,A906047,A918278
,,A906047,A940683
,,A906047,A961288
,,A906047,A970447
,,A906048,A945401
,,A906048,A946262
,,A906049,A915200
,,A906049,A971838
,,A906049,A987944
,,A906053,A953535
,,A906054,A967466
,,A906059,A939561
,,A906059,A954917
,,A906059,A956532
,,A906059,A960062
,,A906060,A934777
,,A906061,A949167
,,A906061,A975704
,,A906061,A989524
,,A906063,A943038
,,A906063,A997476
,,A906064,A929441
,,A906064,A939892
,,A906064,A987988
,,A906066,A909888
,,A906066,A917392
,,A906066,A928888
,,A906066,A976258
,,A906066,A977162
,,A906070,A934952
,,A906072,A958727
,,A906072,A995430
,,A906073,A930990
,,A906073,A976326
,,A906073,A980935
,,A906080,A967025
,,A906080,A981478
,,A906080,A985282
,,A906081,A920680
,,A906081,A927887
,,A906081,A990241
,,A906083,A916317
,,A906085,A921493
,,A906085,A961249
,,A906086,A914399
,,A906087,A957681
,,A906089,A927140
,,A906089,A936321
,,A906089,A943125
,,A906089,A987547
,,A906089,A989154
,,A906090,A957961
,,A906090,A981208
,,A906091,A922915
,,A906091,A937878
,,A906091,A990269
,,A906093,A975915
,,A906094,A923457
,,A906094,A951842
,,A906097,A921862
,,A906097,A928779
,,A906097,A944675
,,A906097,A959289
,,A906098,A932981
,,A906100,A935594
,,A906100,A967876
,,A906100,A968636
,,A906101,A921210
,,A906101,A987593
,,A906103,A972468
,,A906105,A927216
,,A906105,A987721
,,A906108,A915071
,,A906108,A938755
,,A906108,A948305
,,A906108,A986294
,,A906112,A928438
,,A906112,A931381
,,A906112,A938765
,,A906112,A958580
,,A906112,A987256
,,A906113,A906640
,,A906113,A920297
,,A906113,A921601
,,A906113,A983256
,,A906114,A913120
,,A906116,A952093
,,A906116,A992879
,,A906121,A943029
,,A906121,A959658
,,A906121,A962807
,,A906121,A984049
,,A906121,A993269
,,A906122,A907453
,,A906124,A910374
,,A906124,A916764
,,A906125,A967865
,,A906125,A978746
,,A906125,A997413
,,A906126,A907697
,,A906126,A909368
,,A906126,A939870
,,A906126,A940044
,,A906126,A970026
,,A906129,A958924
,,A906129,A970268
,,A906129,A987918
,,A906130,A959883
,,A906131,A918851
,,A906131,A939465
,,A906131,A967834
,,A906131,A976300
,,A906135,A919280
,,A906135,A972198
,,A906135,A997558
,,A906141,A922056
,,A906142,A909862
,,A906142,A913699
,,A906142,A942477
,,A906142,A945741
,,A906142,A959177
,,A906145,A921916
,,A906145,A942178
,,A906145,A966662
,,A906145,A975816
,,A906147,A946530
,,A906147,A983053
,,A906148,A951240
,,A906148,A952719
,,A906151,A922152
,,A906151,A956629
,,A906151,A982041
,,A906151,A995508
,,A906154,A910872
,,A906154,A967082
,,A906155,A983639
,,A906156,A915080
,,A906156,A961619
,,A906158,A943217
,,A906158,A946388
,,A906158,A953642
,,A906159,A998327
,,A906160,A958572
,,A906160,A978614
,,A906160,A993950
,,A906162,A917280
,,A906162,A937539
,,A906162,A942497
,,A906163,A907192
,,A906163,A927079
,,A906167,A961715
,,A906167,A985411
,,A906169,A918607
,,A906173,A909259
,,A906173,A942714
,,A906173,A963830
,,A906174,A917561
,,A906174,A921775
,,A906174,A921788
,,A906174,A934376
,,A906174,A950175
,,A906174,A975935
,,A906174,A994486
,,A906174,A998128
,,A906175,A922675
,,A906175,A924188
,,A906175,A997053
,,A906176,A913061
,,A906176,A937773
,,A906176,A969370
,,A906178,A942904
,,A906178,A957600
,,A906178,A969218
,,A906178,A979481
,,A906178,A984269
,,A906186,A911147
,,A906186,A928558
,,A906186,A978561
,,A906187,A961606
,,A906188,A943601
,,A906188,A988605
,,A906189,A964729
,,A906189,A978190
,,A906190,A966405
,,A906191,A974042
,,A906191,A974600
,,A906194,A929471
,,A906194,A937083
,,A906194,A980272
,,A906194,A984962
,,A906198,A974580
,,A906199,A946263
,,A906199,A947503
,,A906199,A949988
,,A906199,A956723
,,A906199,A966646
,,A906199,A967078
,,A906199,A967376
,,A906199,A970850
,,A906199,A972758
,,A906199,A983851
,,A906199,A994817
,,A906202,A994703
,,A906203,A947067
,,A906203,A967977
,,A906203,A981387
,,A906203,A981428
,,A906203,A985357
,,A906203,A995412
,,A906206,A993498
,,A906207,A919518
,,A906207,A949152
,,A906208,A985573
,,A906214,A914306
,,A906214,A936405
,,A906214,A937812
,,A906214,A938146
,,A906215,A908235
,,A906215,A939068
,,A906215,A974129
,,A906218,A949332
,,A906219,A930352
,,A906219,A957555
,,A906219,A972021
,,A906221,A914412
,,A906221,A921847
,,A906221,A930710
,,A906221,A969990
,,A906221,A970959
,,A906227,A947216
,,A906227,A966705
,,A906227,A985364
,,A906228,A926463
,,A906228,A950653
,,A906229,A908676
,,A906229,A910912
,,A906229,A913218
,,A906229,A914106
,,A906229,A920005
,,A906229,A941790
,,A906229,A947905
,,A906229,A958552
,,A906232,A924696
,,A906232,A991275
,,A906233,A968974
,,A906233,A972169
,,A906236,A909234
,,A906236,A944026
,,A906236,A958889
,,A906236,A966960
,,A906237,A906897
,,A906237,A951152
,,A906237,A963740
,,A906237,A995973
,,A906239,A912906
,,A906239,A995770
,,A906241,A912915
,,A906241,A935275
,,A906241,A986672
,,A906247,A908439
,,A906247,A916741
,,A906247,A939244
,,A906247,A941486
,,A906248,A915342
,,A906248,A924845
,,A906248,A949685
,,A906248,A965818
,,A906249,A937776
,,A906249,A946509
,,A906249,A963300
,,A906249,A979368
,,A906249,A984186
,,A906250,A976408
,,A906251,A985928
,,A906252,A911436
,,A906252,A945363
,,A906252,A954153
,,A906252,A971897
,,A906254,A944346
,,A906254,A966709
,,A906255,A967718
,,A906255,A996788
,,A906257,A914316
,,A906257,A917928
,,A906257,A989977
,,A906258,A943850
,,A906259,A925162
,,A906261,A963933
,,A906261,A976762
,,A906261,A981651
,,A906261,A984908
,,A906264,A923627
,,A906264,A975162
,,A906264,A978273
,,A906265,A946695
,,A906265,A980524
,,A906265,A991142
,,A906266,A946045
,,A906266,A995992
,,A906271,A923708
,,A906271,A924772
,,A906271,A946170
,,A906274,A916991
,,A906274,A919421
,,A906274,A928322
,,A906274,A940325
,,A906275,A930551
,,A906275,A964600
,,A906277,A977529
,,A906277,A984751
,,A906278,A974241
,,A906280,A931455
,,A906280,A944219
,,A906280,A951300
,,A906280,A962930
,,A906280,A985295
,,A906281,A919658
,,A906281,A968230
,,A906281,A969429
,,A906281,A970957
,,A906282,A964759
,,A906283,A926832
,,A906285,A981001
,,A906286,A923184
,,A906286,A945200
,,A906286,A948644
,,A906286,A964121
,,A906287,A908379
,,A906287,A908423
,,A906287,A915442
,,A906287,A947197
,,A906289,A925522
,,A906291,A910114
,,A906291,A980758
,,A906291,A982501
,,A906293,A940171
,,A906293,A946059
,,A906296,A925619
,,A906297,A922001
,,A906297,A928277
,,A906297,A930001
,,A906297,A939504
,,A906297,A954862
,,A906297,A970983
,,A906297,A990971
,,A906300,A937933
,,A906300,A954412
,,A906300,A995273
,,A906305,A926230
,,A906305,A938077
,,A906305,A948407
,,A906305,A965757
,,A906305,A992944
,,A906305,A994580
,,A906308,A923469
,,A906309,A907179
,,A906309,A910253
,,A906309,A928945
,,A906309,A953475
,,A906309,A971919
,,A906309,A972744
,,A906310,A951243
,,A906310,A968514
,,A906311,A952043
,,A906311,A953861
,,A906311,A979713
,,A906313,A986020
,,A906314,A931536
,,A906314,A934795
,,A906314,A955200
,,A906315,A911535
,,A906315,A928937
,,A906315,A997028
,,A906317,A948214
,,A906317,A979488
,,A906317,A982639
,,A906318,A918961
,,A906318,A948748
,,A906318,A987986
,,A906318,A992723
,,A906320,A975046
,,A906321,A911537
,,A906321,A913293
,,A906321,A977620
,,A906321,A993560
,,A906322,A917908
,,A906322,A924649
,,A906322,A945276
,,A906322,A951439
,,A906322,A956719
,,A906322,A963816
,,A906322,A970550
,,A906324,A992090
,,A906329,A961384
,,A906329,A971247
,,A906329,A991771
,,A906330,A916768
,,A906331,A907857
,,A906331,A920911
,,A906331,A930436
,,A906331,A940960
,,A906331,A993818
,,A906334,A951129
,,A906334,A956877
,,A906334,A975778
,,A906334,A978841
,,A906335,A913106
,,A906335,A915958
,,A906335,A918237
,,A906335,A958870
,,A906336,A935701
,,A906336,A989594
,,A906336,A995294
,,A906341,A911589
,,A906341,A995984
,,A906342,A917302
,,A906342,A945419
,,A906343,A953238
,,A906343,A954009
,,A906344,A938535
,,A906345,A943513
,,A906345,A963005
,,A906345,A985254
,,A906350,A953644
,,A906350,A986383
,,A906355,A923042
,,A906355,A958445
,,A906355,A975291
,,A906355,A985946
,,A906356,A908899
,,A906356,A940644
,,A906357,A920718
,,A906360,A912791
,,A906360,A926026
,,A906360,A993112
,,A906361,A919627
,,A906361,A936038
,,A906361,A952012
,,A906361,A963394
,,A906361,A963763
,,A906365,A944202
,,A906366,A919498
,,A906366,A944247
,,A906366,A957965
,,A906370,A923927
,,A906370,A935514
,,A906370,A963931
,,A906371,A984322
,,A906374,A986250
,,A906375,A929706
,,A906375,A935800
,,A906375,A983337
,,A906375,A988422
,,A906377,A983477
,,A906378,A919896
,,A906378,A936883
,,A906378,A945633
,,A906378,A959408
,,A906378,A975425
,,A906378,A995683
,,A906380,A908610
,,A906380,A938666
,,A906380,A949166
,,A906380,A988858
,,A906382,A965180
,,A906384,A989850
,,A906385,A976911
,,A906385,A977976
,,A906387,A956811
,,A906387,A983863
,,A906388,A914751
,,A906388,A916484
,,A906388,A923400
,,A906388,A935386
,,A906388,A956371
,,A906393,A989541
,,A906395,A927849
,,A906397,A939445
,,A906398,A925212
,,A906398,A931421
,,A906399,A917015
,,A906399,A929274
,,A906399,A933805
,,A906399,A987851
,,A906400,A915358
,,A906400,A924390
,,A906400,A957108
,,A906400,A968313
,,A906400,A978222
,,A906401,A952161
,,A906402,A931986
,,A906402,A950633
,,A906402,A977958
,,A906403,A913399
,,A906404,A922898
,,A906405,A925993
,,A906405,A960243
,,A906406,A950997
,,A906409,A955830
,,A906409,A964888
,,A906409,A977018
