0,1
A906844,A905412
A906844,A906844
A906844,A930516
A906844,A931118
A906844,A973709
A906846,A906846
A906846,A939799
A906847,A905836
A906847,A906847
A906847,A957364
A906847,A970477
A906847,A975614
A906847,A979792
A906847,A994512
A906850,A906850
A906850,A911751
A906850,A913740
A906852,A906852
A906854,A906854
A906854,A919671
A906854,A935337
A906857,A906857
A906863,A906863
A906868,A906868
A906871,A906871
A906871,A919657
A906871,A934030
A906871,A934501
A906871,A949289
A906871,A973907
A906873,A906873
A906873,A974293
A906878,A906878
A906883,A906883
A906883,A961574
A906883,A962229
A906891,A906891
A906891,A938707
A906896,A906896
A906898,A906898
A906898,A922193
A906898,A976666
A906900,A906900
A906905,A906905
A906905,A927546
A906905,A950084
A906905,A950357
A906905,A995065
A906907,A906907
A906910,A906910
A906920,A906920
A906920,A921312
A906920,A954312
A906920,A975146
A906920,A985914
A906921,A906921
A906921,A908887
A906921,A957754
A906922,A906922
A906923,A906923
A906923,A927656
A906923,A938702
A906923,A942170
A906923,A942910
A906923,A955848
A906923,A970693
A906923,A981646
A906923,A990627
A906923,A995393
A906923,A996949
A906931,A906931
A906931,A921781
A906931,A948867
A906935,A906935
A906935,A942202
A906935,A977318
A906946,A906946
A906946,A932649
A906946,A937181
A906946,A968064
A906946,A991085
A906946,A997102
A906950,A906950
A906950,A933108
A906950,A947276
A906950,A989731
A906951,A906951
A906953,A906953
A906953,A933557
A906953,A944302
A906953,A950270
A906953,A958501
A906953,A972945
A906953,A976206
A906955,A906955
A906955,A921742
A906955,A926762
A906955,A961407
A906958,A906958
A906958,A973234
A906960,A906960
A906960,A930371
A906962,A906435
A906962,A906962
A906962,A908063
A906962,A914659
A906962,A920463
A906962,A927645
A906962,A933134
A906962,A943162
A906962,A949073
A906962,A968059
A906962,A979928
A906964,A906964
A906967,A906967
A906973,A906973
A906982,A906982
A906982,A920237
A906982,A957525
A906982,A963566
A906982,A976947
A906982,A992144
A906984,A906984
A906994,A906994
A906994,A931991
A906994,A946369
A906994,A956940
A906995,A906995
A906995,A927934
A906995,A933342
A906995,A939718
A906995,A948839
A906995,A964707
A907007,A907007
A907008,A907008
A907008,A935597
A907008,A961436
A907009,A907009
A907009,A916303
A907011,A907011
A907011,A919362
A907011,A923189
A907011,A927433
A907011,A995764
A907016,A907016
A907016,A952896
A907016,A971718
A907018,A907018
A907018,A919030
A907018,A959265
A907018,A961119
A907018,A978274
A907018,A993778
A907021,A907021
A907021,A947510
A907021,A950134
A907021,A963166
A907026,A907026
A907026,A951841
A907032,A907032
A907036,A907036
A907036,A921792
A907036,A967285
A907036,A973002
A907036,A973976
A907039,A907039
A907039,A924059
A907057,A907057
A907057,A915519
A907057,A922651
A907057,A925326
A907057,A972495
A907066,A907066
A907066,A939694
A907066,A947318
A907067,A907067
A907067,A929492
A907082,A905933
A907082,A907082
A907082,A959145
A907085,A907085
A907085,A964938
A907085,A995033
A907087,A906861
A907087,A907087
A907087,A911511
A907087,A912893
A907087,A914590
A907087,A918435
A907087,A924765
A907087,A934686
A907087,A936689
A907087,A937203
A907087,A938556
A907087,A943178
A907087,A950522
A907087,A951499
A907087,A952177
A907087,A956957
A907087,A957810
A907087,A965765
A907087,A969569
A907087,A972652
A907087,A973204
A907087,A977964
A907087,A978317
A907087,A991591
A907091,A907091
A907093,A907093
A907093,A952591
A907093,A965737
A907094,A907094
A907094,A923495
A907094,A924804
A907094,A933136
A907094,A953646
A907094,A963743
A907094,A983989
A907094,A992914
A907097,A907097
A907097,A924971
A907097,A949524
A907097,A966978
A907097,A998493
A907100,A907100
A907100,A918229
A907100,A924431
A907100,A932725
A907100,A993500
A907100,A998678
A907101,A907101
A907101,A980179
A907105,A907105
A907105,A922794
A907105,A935946
A907105,A945860
A907105,A962448
A907105,A964369
A907105,A968050
A907105,A973762
A907105,A988334
A907108,A907108
A907109,A907109
A907109,A936629
A907109,A989974
A907111,A907111
A907111,A946561
A907113,A907113
A907113,A993967
A907115,A907115
A907115,A908549
A907115,A950579
A907115,A966100
A907115,A988801
A907118,A907118
A907118,A942072
A907118,A995881
A907119,A907119
A907120,A907120
A907120,A973119
A907136,A907136
A907137,A907137
A907144,A907144
A907146,A907146
A907146,A926637
A907147,A907147
A907153,A907153
A907153,A997850
A907159,A907159
A907171,A907171
A907172,A907172
A907172,A969242
A907177,A907177
A907178,A907178
A907178,A909568
A907178,A924671
A907178,A944403
A907178,A953618
A907178,A958784
A907178,A970919
A907178,A985020
A907181,A907181
A907181,A908224
A907181,A912635
A907181,A994474
A907181,A995077
A907182,A907182
A907195,A907195
A907195,A908577
A907198,A907198
A907199,A907199
A907199,A949813
A907199,A971273
A907200,A907200
A907200,A907290
A907200,A928626
A907200,A944184
A907200,A975217
A907200,A993865
A907201,A907201
A907201,A988530
A907209,A907209
A907209,A980070
A907210,A907210
A907229,A907229
A907231,A907231
A907231,A958041
A907231,A969776
A907231,A969940
A907231,A978154
A907232,A907232
A907232,A913154
A907236,A907236
A907236,A912575
A907236,A998230
A907239,A907239
A907240,A907240
A907240,A922235
A907240,A933359
A907240,A957352
A907240,A982351
A907240,A997508
A907241,A907241
A907241,A914786
A907241,A925045
A907241,A936771
A907241,A971455
A907241,A992377
A907241,A998632
A907242,A906684
A907242,A907242
A907242,A932935
A907242,A947551
A907242,A961125
A907242,A971849
A907242,A977806
A907245,A907245
A907247,A907247
A907247,A907302
A907247,A929128
A907247,A947102
A907252,A907252
A907253,A907253
A907253,A915708
A907253,A926379
A907253,A956964
A907258,A907258
A907259,A907259
A907259,A908891
A907259,A924562
A907259,A933665
A907259,A947291
A907259,A976531
A907259,A977814
A907259,A981747
A907260,A907260
A907260,A908710
A907260,A937916
A907260,A992889
A907266,A907266
A907266,A948664
A907269,A907269
A907269,A911310
A907269,A930801
A907269,A938742
A907269,A975073
A907269,A979543
A907270,A907270
A907270,A920227
A907270,A940778
A907270,A985567
A907276,A907276
A907276,A912663
A907276,A955698
A907276,A967155
A907280,A907280
A907280,A942813
A907300,A907300
A907300,A930186
A907300,A960304
A907300,A987716
A907307,A907307
A907307,A929415
A907307,A933060
A907307,A937441
A907307,A941800
A907307,A956564
A907308,A907308
A907312,A907312
A907312,A920600
A907312,A963777
A907312,A997640
A907314,A907314
A907314,A937668
A907314,A983757
A907315,A907315
A907317,A907317
A907317,A918504
A907317,A928788
A907317,A942924
A907317,A949811
A907319,A907319
A907325,A907325
A907325,A936400
A907325,A980505
A907331,A907331
A907331,A946690
A907331,A953357
A907331,A963570
A907337,A907337
A907354,A907354
A907354,A908983
A907354,A919558
A907354,A989130
A907358,A907358
A907359,A907359
A907359,A994753
A907361,A907361
A907363,A907363
A907363,A934733
A907363,A954855
A907363,A960709
A907363,A963266
A907366,A907366
A907366,A926421
A907366,A928987
A907366,A936022
A907366,A956040
A907366,A961367
A907366,A974667
A907369,A907369
A907369,A951195
A907369,A969403
A907375,A907375
A907375,A955901
A907377,A907377
A907382,A907382
A907383,A907383
A907383,A909560
A907383,A930818
A907383,A957275
A907383,A962772
A907383,A976159
A907383,A979021
A907385,A907385
A907385,A977203
A907396,A907396
A907396,A959618
A907396,A967003
A907405,A907405
A907405,A946901
A907408,A907408
A907408,A931436
A907408,A958502
A907408,A996790
A907409,A907409
A907411,A907411
A907411,A917132
A907411,A944866
A907411,A944955
A907411,A966941
A907411,A976338
A907416,A907416
A907416,A935004
A907416,A978516
A907416,A987738
A907419,A907419
A907419,A911812
A907419,A949724
A907419,A964309
A907419,A978767
A907421,A907421
A907425,A907425
A907426,A907426
A907426,A907542
A907426,A918440
A907426,A920202
A907426,A977642
A907426,A984255
A907426,A995159
A907427,A907427
A907427,A930040
A907427,A986815
A907428,A907428
A907429,A907429
A907432,A907432
A907432,A923136
A907432,A931461
A907432,A961744
A907432,A990819
A907436,A907436
A907437,A907437
A907444,A907444
A907444,A911305
A907449,A907449
A907449,A956388
A907449,A977388
A907451,A907451
A907454,A907454
A907454,A985293
A907455,A907455
A907457,A905414
A907457,A907457
A907457,A920726
A907457,A933411
A907457,A948582
A907457,A962630
A907457,A975965
A907462,A907462
A907462,A909164
A907462,A954523
A907462,A982919
A907467,A907467
A907467,A953675
A907467,A973405
A907467,A980513
A907472,A907472
A907474,A907474
A907474,A960271
A907474,A991712
A907474,A995117
A907478,A907478
A907486,A907486
A907486,A950551
A907486,A972887
A907486,A986270
A907491,A907491
A907494,A907494
A907494,A914188
A907494,A994320
A907497,A907497
A907497,A930944
A907497,A944703
A907497,A971823
A907497,A987709
A907501,A907501
A907501,A936381
A907501,A948616
A907501,A950375
A907501,A967286
A907501,A989020
A907501,A992828
A907502,A907502
A907504,A907504
A907504,A952445
A907504,A994336
A907505,A907505
A907505,A950051
A907505,A953512
A907505,A982301
A907512,A907512
A907512,A910841
A907512,A974123
A907512,A998426
A907514,A907514
A907515,A907515
A907515,A994144
A907515,A994729
A907516,A907516
A907516,A942289
A907516,A948769
A907519,A907519
A907519,A963408
A907519,A964402
A907519,A971003
A907519,A981682
A907520,A907520
A907520,A909526
A907520,A917766
A907520,A922970
A907520,A960975
A907528,A907528
A907531,A907531
A907531,A990748
A907541,A907541
A907542,A907426
A907542,A907542
A907542,A918440
A907542,A920202
A907542,A977642
A907542,A984255
A907542,A995159
A907545,A907545
A907552,A907552
A907559,A907559
A907559,A926852
A907559,A937130
A907559,A961840
A907559,A978209
A907559,A997874
A907560,A907560
A907560,A913448
A907560,A926342
A907560,A949449
A907560,A969007
A907560,A989987
A907561,A907561
A907561,A975689
A907565,A907565
A907565,A916523
A907565,A930362
A907565,A953444
A907565,A986035
A907566,A907566
A907571,A907571
A907571,A912205
A907571,A958144
A907571,A980547
A907571,A997781
A907572,A907572
A907572,A990508
A907574,A907574
A907574,A955895
A907574,A970878
A907574,A994966
A907576,A907576
A907576,A985370
A907579,A907579
A907579,A911584
A907579,A919742
A907579,A923519
A907579,A931148
A907579,A963090
A907580,A907580
A907580,A918814
A907580,A947968
A907580,A985916
A907580,A998560
A907586,A906489
A907586,A907586
A907586,A962151
A907586,A973825
A907592,A907592
A907592,A953263
A907592,A964977
A907592,A985551
A907599,A907599
A907602,A907602
A907603,A907603
A907608,A907608
A907611,A907611
A907611,A915219
A907611,A939277
A907611,A955120
A907616,A907616
A907616,A936973
A907616,A984382
A907617,A907617
A907618,A907618
A907620,A907620
A907620,A994776
A907621,A907621
A907621,A910347
A907621,A915599
A907621,A977436
A907623,A907623
A907623,A919217
A907623,A989791
A907630,A907630
A907633,A907633
A907633,A914885
A907633,A925630
A907633,A940557
A907633,A984746
A907633,A993621
A907636,A907636
A907636,A919634
A907639,A907639
A907639,A916707
A907639,A937502
A907639,A952443
A907639,A998701
A907643,A907643
A907653,A907653
A907655,A907655
A907655,A922907
A907656,A907656
A907656,A951432
A907656,A971251
A907658,A907658
A907658,A955953
A907660,A907660
A907660,A970657
A907660,A984695
A907660,A990370
A907664,A907664
A907664,A921323
A907664,A941063
A907664,A945469
A907664,A987830
A907667,A907667
A907667,A908483
A907667,A936049
A907667,A968545
A907677,A907677
A907677,A953159
A907681,A907681
A907681,A911697
A907681,A942483
A907681,A945613
A907681,A957115
A907681,A980883
A907681,A992109
A907689,A907689
A907689,A990176
A907690,A907690
A907696,A907696
A907696,A993113
A907696,A996165
A907698,A907698
A907698,A921119
A907698,A971576
A907698,A978555
A907701,A907701
A907714,A907714
A907714,A914427
A907714,A942702
A907714,A962550
A907714,A977552
A907714,A978149
A907719,A907719
A907719,A972456
A907722,A907722
A907722,A911989
A907722,A946680
A907722,A967328
A907726,A907726
A907726,A934796
A907726,A945874
A907726,A957036
A907726,A986562
A907741,A907741
A907741,A932728
A907741,A960997
A907745,A907745
A907745,A913350
A907745,A940602
A907745,A961784
A907745,A993308
A907751,A907751
A907752,A907752
A907752,A922205
A907752,A937888
A907752,A946365
A907752,A961648
A907752,A973595
A907757,A907757
A907757,A908736
A907757,A912211
A907757,A923756
A907757,A961543
A907757,A964236
A907757,A977715
A907757,A990685
A907758,A905249
A907758,A907758
A907758,A909071
A907758,A910030
A907758,A932048
A907758,A936143
A907758,A956353
A907758,A965551
A907758,A982434
A907759,A907759
A907759,A933372
A907759,A977604
A907759,A986079
A907759,A992689
A907761,A907761
A907761,A910862
A907761,A945834
A907761,A949273
A907761,A952578
A907761,A954260
A907761,A975558
A907761,A984881
A907763,A907763
A907763,A963899
A907763,A995189
A907768,A907768
A907768,A908977
A907768,A926713
A907768,A991998
A907779,A907779
A907779,A944078
A907779,A992514
A907781,A907781
A907781,A970050
A907782,A907782
A907782,A915416
A907782,A939670
A907782,A981815
A907793,A907793
A907795,A907795
A907795,A956790
A907800,A906500
A907800,A907800
A907800,A968549
A907800,A983679
A907807,A907807
A907809,A907809
A907809,A915242
A907809,A937873
A907809,A955856
A907809,A959659
A907809,A997741
A907810,A907810
A907810,A926868
A907810,A966967
A907810,A973500
A907810,A973855
A907810,A976178
A907812,A907812
A907817,A907817
A907817,A947232
A907817,A978815
A907819,A907819
A907819,A975129
A907822,A907822
A907822,A913036
A907822,A958747
A907822,A989574
A907829,A907829
A907829,A954536
A907831,A906598
A907831,A907831
A907831,A908139
A907831,A910576
A907831,A914110
A907831,A970114
A907831,A990840
A907833,A907833
A907840,A907840
A907841,A907841
A907841,A915286
A907841,A932957
A907841,A959196
A907849,A907849
A907850,A907850
A907852,A907852
A907852,A924877
A907852,A964573
A907852,A970348
A907853,A907853
A907853,A937223
A907853,A937801
A907853,A944996
A907853,A947296
A907853,A961382
A907853,A974642
A907853,A984070
A907859,A907859
A907859,A908811
A907859,A921772
A907860,A907860
A907864,A907864
A907867,A907867
A907867,A915966
A907867,A996386
A907869,A907869
A907869,A966809
A907869,A992271
A907878,A907878
A907878,A922139
A907878,A925223
A907878,A948107
A907880,A907880
A907883,A907883
A907883,A913714
A907884,A907884
A907884,A913294
A907884,A936116
A907884,A958045
A907884,A983106
A907886,A907886
A907897,A907897
A907897,A913297
A907897,A915347
A907898,A907898
A907898,A984350
A907903,A904879
A907903,A907903
A907903,A947688
A907905,A907905
A907906,A907906
A907906,A910271
A907906,A919097
A907906,A974410
A907906,A977179
A907919,A907919
A907919,A937036
A907919,A952254
A907919,A989503
A907919,A991412
A907923,A907923
A907923,A927179
A907923,A940340
A907940,A907940
A907940,A920368
A907940,A929973
A907940,A984946
A907942,A907942
A907942,A951633
A907942,A980097
A907948,A907948
A907948,A951374
A907948,A953604
A907948,A955225
A907951,A907951
A907952,A907952
A907952,A961950
A907956,A907956
A907962,A907962
A907962,A954060
A907962,A954852
A907964,A907964
A907964,A933581
A907964,A991204
A907966,A907966
A907966,A933292
A907966,A994746
A907971,A905675
A907971,A907971
A907971,A928074
A907971,A930160
A907971,A967787
A907971,A970943
A907971,A981803
A907971,A998065
A907974,A907974
A907974,A983114
A907983,A907983
A907983,A935686
A907983,A941945
A907983,A947135
A907983,A986617
A907983,A990135
A907985,A907985
A907985,A980199
A907988,A907988
A907988,A909618
A907988,A923828
A907988,A929877
A907988,A978498
A907989,A907989
A907993,A907993
A907993,A919297
A907993,A931963
A907993,A938277
A907993,A941680
A907993,A954784
A907993,A958406
A907993,A981911
A907996,A907996
A908005,A908005
A908005,A972321
A908008,A905076
A908008,A908008
A908008,A922532
A908008,A988202
A908013,A908013
A908015,A908015
A908015,A943413
A908015,A970660
A908015,A972968
A908024,A908024
A908024,A914387
A908024,A966920
A908024,A995686
A908025,A908025
A908025,A982420
A908029,A906819
A908029,A908029
A908029,A996249
A908030,A908030
A908030,A914615
A908032,A908032
A908032,A914797
A908036,A908036
A908036,A964594
A908036,A978868
A908036,A982719
A908038,A908038
A908038,A912567
A908038,A933117
A908038,A947003
A908038,A949798
A908038,A959833
A908038,A994290
A908038,A996588
A908040,A908040
A908040,A925003
A908043,A908043
A908043,A959411
A908044,A908044
A908044,A918314
A908044,A927459
A908044,A927705
A908044,A936007
A908050,A908050
A908050,A968783
A908050,A991317
A908052,A908052
A908052,A998184
A908053,A908053
A908053,A908263
A908060,A908060
A908071,A908071
A908071,A933304
A908071,A951230
A908071,A963003
A908071,A979860
A908071,A984737
A908071,A987012
A908078,A908078
A908081,A908081
A908085,A908085
A908088,A908088
A908088,A930528
A908088,A938612
A908088,A945375
A908088,A988930
A908092,A908092
A908092,A926022
A908092,A938225
A908092,A946287
A908093,A908093
A908097,A908097
A908097,A937124
A908097,A938811
A908097,A941924
A908097,A952862
A908097,A959942
A908097,A965832
A908097,A974784
A908097,A975056
A908103,A908103
A908103,A993635
A908104,A908104
A908104,A921654
A908105,A908105
A908105,A983103
A908107,A908107
A908107,A931172
A908107,A932365
A908107,A959539
A908107,A973574
A908111,A908111
A908111,A950817
A908111,A966037
A908111,A971250
A908111,A995865
A908114,A908114
A908115,A908115
A908118,A908118
A908118,A921548
A908118,A938178
A908118,A964660
A908125,A906431
A908125,A908125
A908125,A942120
A908125,A954849
A908125,A972643
A908126,A908126
