tuple_id_1,tuple_id_2
A905486,A944875
A905486,A956576
A905486,A984656
A905486,A991864
A905488,A906293
A905488,A940171
A905488,A946059
A905488,A949767
A905491,A925078
A905491,A931470
A905491,A950153
A905491,A971277
A905492,A938168
A905493,A913638
A905493,A913719
A905493,A930221
A905493,A931176
A905493,A946422
A905493,A971853
A905493,A976972
A905495,A922713
A905495,A943623
A905495,A961721
A905495,A996572
A905496,A906206
A905496,A993498
A905498,A946783
A905498,A953744
A905498,A954780
A905498,A960296
A905498,A961962
A905499,A907598
A905499,A946520
A905499,A960727
A905499,A982687
A905499,A993927
A905500,A907720
A905500,A908074
A905500,A949340
A905500,A950457
A905500,A971723
A905501,A907862
A905501,A968003
A905501,A968256
A905501,A972143
A905501,A973371
A905501,A981767
A905504,A936204
A905504,A972971
A905506,A929741
A905506,A932331
A905506,A987541
A905507,A929201
A905507,A939355
A905507,A946750
A905507,A982487
A905508,A983291
A905511,A908357
A905511,A911529
A905511,A942316
A905513,A915692
A905513,A995555
A905513,A996654
A905515,A908207
A905515,A959567
A905515,A969669
A905515,A975630
A905515,A992154
A905517,A923123
A905517,A936697
A905517,A989008
A905521,A935299
A905521,A962017
A905521,A996370
A905522,A906464
A905523,A906809
A905523,A926477
A905523,A926660
A905523,A928152
A905523,A945736
A905523,A966289
A905523,A984001
A905523,A996098
A905524,A957934
A905524,A994044
A905525,A979322
A905526,A920732
A905526,A926894
A905526,A928371
A905526,A942299
A905526,A943828
A905526,A949754
A905526,A965261
A905526,A968262
A905526,A981053
A905527,A906389
A905527,A947527
A905527,A959844
A905529,A912981
A905529,A918449
A905531,A906450
A905531,A919686
A905531,A932844
A905531,A948258
A905531,A961576
A905531,A962182
A905531,A998856
A905533,A916653
A905533,A921423
A905533,A922049
A905533,A937376
A905533,A946730
A905533,A971510
A905534,A917991
A905534,A943265
A905534,A943997
A905534,A944948
A905534,A974302
A905535,A924407
A905535,A980903
A905535,A987821
A905536,A905604
A905536,A979924
A905536,A994813
A905537,A908477
A905537,A917112
A905541,A940207
A905541,A942126
A905541,A958918
A905541,A989686
A905543,A913308
A905543,A922901
A905543,A982998
A905543,A993827
A905543,A994938
A905544,A989762
A905545,A910201
A905545,A921807
A905545,A936199
A905545,A956595
A905546,A913195
A905546,A955250
A905546,A955269
A905546,A969898
A905546,A989557
A905547,A912900
A905547,A980501
A905548,A938546
A905548,A962915
A905548,A987790
A905549,A918241
A905552,A918940
A905552,A971865
A905552,A985735
A905553,A919379
A905553,A946495
A905554,A956648
A905554,A957729
A905554,A959428
A905554,A988974
A905555,A914237
A905555,A923521
A905555,A992072
A905556,A934831
A905556,A941793
A905556,A944988
A905556,A967250
A905556,A974860
A905558,A909258
A905558,A942287
A905558,A968954
A905558,A987632
A905558,A988442
A905560,A914370
A905560,A940247
A905560,A974480
A905560,A996577
A905561,A918592
A905561,A924928
A905561,A931761
A905561,A956291
A905561,A992431
A905562,A915843
A905562,A937189
A905562,A989752
A905565,A965544
A905567,A933814
A905568,A910019
A905568,A983295
A905568,A991014
A905571,A919946
A905571,A925272
A905571,A945758
A905571,A967173
A905571,A994285
A905572,A908262
A905572,A961373
A905572,A979500
A905573,A932295
A905573,A943318
A905573,A949285
A905573,A959329
A905573,A962324
A905573,A963132
A905573,A970609
A905574,A920346
A905574,A921655
A905574,A929091
A905574,A932519
A905574,A965624
A905575,A977044
A905577,A915357
A905577,A927430
A905577,A930856
A905577,A970439
A905579,A943412
A905579,A962054
A905579,A997661
A905581,A966805
A905582,A925517
A905582,A931820
A905582,A937421
A905583,A906983
A905583,A937194
A905583,A939647
A905583,A941713
A905584,A908328
A905586,A989839
A905587,A906067
A905587,A950432
A905587,A955769
A905587,A970911
A905587,A984724
A905588,A933809
A905589,A905643
A905589,A907721
A905589,A913526
A905589,A950220
A905589,A985156
A905589,A988898
A905590,A949510
A905590,A971496
A905593,A932989
A905593,A942869
A905596,A953765
A905599,A944350
A905599,A965687
A905599,A965825
A905599,A970427
A905599,A998765
A905600,A970890
A905601,A972226
A905601,A980490
A905601,A986685
A905601,A989636
A905602,A995639
A905603,A988672
A905604,A979924
A905605,A950215
A905605,A960269
A905605,A991554
A905607,A910985
A905607,A986017
A905609,A905653
A905609,A921261
A905609,A929546
A905609,A934921
A905609,A968541
A905614,A907529
A905614,A910196
A905614,A911562
A905614,A938197
A905614,A991093
A905615,A936423
A905615,A947760
A905615,A989693
A905616,A946567
A905617,A912148
A905617,A926360
A905617,A933200
A905617,A942727
A905617,A944541
A905617,A984022
A905617,A994914
A905618,A940567
A905618,A960220
A905620,A967952
A905622,A910428
A905622,A918567
A905622,A950785
A905622,A981484
A905623,A916869
A905623,A932848
A905623,A949624
A905623,A955324
A905623,A982628
A905625,A921504
A905625,A954583
A905626,A933111
A905626,A968506
A905627,A920914
A905627,A961475
A905628,A924967
A905628,A970216
A905628,A975280
A905628,A985641
A905630,A906176
A905630,A913061
A905630,A913751
A905630,A937773
A905630,A969370
A905631,A985356
A905633,A956223
A905633,A976548
A905633,A993547
A905635,A933423
A905635,A973690
A905636,A933098
A905637,A946008
A905637,A954875
A905639,A922569
A905639,A931215
A905639,A933565
A905639,A946517
A905639,A948162
A905639,A975503
A905639,A978688
A905639,A987374
A905641,A912114
A905641,A963597
A905641,A965300
A905642,A940989
A905642,A942067
A905642,A956043
A905642,A956961
A905642,A967956
A905642,A976482
A905643,A907721
A905643,A913526
A905643,A950220
A905643,A985156
A905643,A988898
A905643,A992706
A905645,A957239
A905647,A924457
A905647,A942517
A905647,A948712
A905647,A979060
A905647,A986972
A905648,A947553
A905648,A961846
A905648,A983507
A905648,A996649
A905648,A997086
A905652,A994168
A905653,A915623
A905653,A921261
A905653,A925988
A905653,A929546
A905653,A934921
A905653,A968541
A905654,A915625
A905654,A932531
A905654,A977765
A905655,A918281
A905655,A927285
A905655,A982422
A905656,A918653
A905656,A929034
A905656,A933160
A905656,A983173
A905656,A993323
A905657,A922839
A905657,A985486
A905658,A912243
A905658,A927206
A905658,A932404
A905658,A932733
A905658,A976751
A905658,A997406
A905660,A940317
A905660,A948142
A905660,A952312
A905660,A997074
A905662,A925471
A905662,A955426
A905663,A934905
A905663,A964324
A905665,A935209
A905665,A998690
A905668,A927814
A905668,A961368
A905668,A963709
A905669,A929251
A905669,A973680
A905673,A909686
A905673,A911443
A905673,A948239
A905673,A989030
A905674,A923075
A905674,A967115
A905674,A980626
A905675,A928074
A905675,A930160
A905675,A967787
A905675,A975929
A905675,A981803
A905676,A917850
A905676,A976279
A905677,A910319
A905677,A930834
A905677,A940120
A905677,A948198
A905677,A987218
A905678,A959968
A905678,A961066
A905678,A961312
A905678,A964137
A905679,A969353
A905679,A975732
A905679,A976764
A905680,A946400
A905680,A996856
A905681,A918209
A905682,A911116
A905682,A931087
A905684,A912077
A905687,A949866
A905688,A923453
A905688,A957543
A905688,A970549
A905688,A980011
A905689,A973013
A905689,A980526
A905689,A993221
A905691,A910513
A905691,A954584
A905693,A938920
A905693,A951752
A905694,A917607
A905694,A954667
A905694,A964699
A905694,A986056
A905695,A915144
A905695,A942274
A905695,A981134
A905697,A977859
A905701,A927573
A905701,A957257
A905701,A965430
A905701,A971300
A905702,A956903
A905702,A967481
A905702,A989222
A905703,A908018
A905703,A949239
A905703,A975764
A905703,A992311
A905705,A930777
A905705,A937367
A905705,A958118
A905710,A930773
A905710,A967383
A905710,A974301
A905711,A916146
A905711,A939124
A905711,A947703
A905712,A952057
A905712,A958979
A905712,A966678
A905713,A934734
A905713,A946779
A905713,A956402
A905713,A975022
A905714,A922185
A905714,A937100
A905714,A952893
A905714,A965228
A905714,A994484
A905715,A905914
A905715,A911360
A905715,A977864
A905715,A983728
A905715,A985271
A905715,A987119
A905716,A946776
A905716,A982345
A905717,A933997
A905717,A981721
A905719,A920790
A905719,A925390
A905719,A947195
A905719,A955885
A905719,A979086
A905719,A991254
A905720,A922678
A905720,A972031
A905720,A984955
A905720,A991468
A905722,A945098
A905722,A954342
A905722,A962469
A905722,A992740
A905723,A917089
A905723,A947609
A905723,A962778
A905723,A973089
A905724,A934652
A905724,A950165
A905725,A930143
A905726,A941526
A905726,A961308
A905727,A947450
A905727,A978896
A905728,A916080
A905728,A935247
A905728,A941195
A905728,A963620
A905728,A969248
A905728,A986086
A905729,A945926
A905729,A957931
A905730,A930592
A905730,A936234
A905730,A954225
A905730,A957809
A905730,A971356
A905731,A907132
A905731,A920550
A905733,A917523
A905733,A932463
A905733,A933765
A905733,A948296
A905733,A978398
A905733,A984783
A905733,A995176
A905735,A946977
A905736,A926454
A905736,A953073
A905736,A957468
A905737,A911162
A905737,A960904
A905737,A976827
A905737,A990790
A905738,A908233
A905738,A962297
A905738,A974677
A905741,A912386
A905741,A918836
A905741,A942750
A905742,A932653
A905742,A944121
A905742,A957718
A905743,A908287
A905743,A958575
A905746,A932534
A905748,A925503
A905748,A947517
A905748,A967526
A905748,A983176
A905748,A989619
A905750,A932059
A905750,A938683
A905750,A975481
A905751,A984528
A905752,A926265
A905752,A958529
A905753,A928242
A905753,A940553
A905753,A959911
A905755,A990863
A905756,A974638
A905759,A909845
A905759,A955030
A905760,A923992
A905760,A950011
A905760,A954573
A905762,A936798
A905762,A948696
A905763,A967925
A905763,A971364
A905764,A929216
A905766,A965677
A905767,A978653
A905768,A906063
A905768,A943038
A905768,A997476
A905769,A930318
A905769,A939991
A905769,A944099
A905769,A983476
A905770,A915903
A905770,A933238
A905770,A936869
A905770,A952607
A905770,A959670
A905770,A969285
A905774,A949484
A905774,A970103
A905774,A979247
A905775,A947857
A905775,A967931
A905775,A977592
A905775,A989017
A905775,A993847
A905775,A997934
A905776,A937989
A905776,A957964
A905776,A960452
A905776,A974432
A905776,A986068
A905777,A914661
A905777,A917768
A905778,A937372
A905780,A905905
A905780,A956412
A905780,A988542
A905781,A906875
A905782,A920538
A905785,A921271
A905785,A934440
A905785,A945247
A905785,A957204
A905786,A949692
A905786,A997898
A905788,A935976
A905788,A953167
A905788,A986428
A905788,A987670
A905788,A990504
A905788,A994998
A905789,A931814
A905789,A995051
A905790,A929403
A905790,A931642
A905790,A935907
A905791,A915517
A905791,A927101
A905791,A933694
A905791,A937170
A905791,A943750
A905791,A964999
A905792,A993769
A905793,A914195
A905793,A958516
A905793,A960260
A905793,A968673
A905793,A984146
A905793,A990763
A905794,A945122
A905794,A948959
A905794,A976023
A905794,A990722
A905796,A928760
A905796,A937582
A905796,A942713
A905796,A986348
A905797,A960198
A905797,A987064
A905797,A991828
A905798,A909879
A905798,A912583
A905798,A930303
A905798,A939822
A905798,A984952
A905803,A920367
A905803,A959462
A905803,A985885
A905803,A992107
A905804,A933789
A905805,A928492
A905805,A936213
A905805,A987282
A905805,A998730
A905807,A938056
A905807,A945076
A905807,A947444
A905807,A949639
A905807,A957771
A905807,A971244
A905807,A979972
A905808,A926352
A905808,A974821
A905808,A992745
A905813,A979850
A905813,A988195
A905814,A959195
A905814,A959630
A905814,A998629
A905815,A956799
A905815,A978226
A905817,A931940
A905817,A944292
A905817,A954526
A905817,A970329
A905817,A997141
A905818,A917961
A905818,A928385
A905819,A918235
A905819,A937483
A905819,A992664
A905822,A931278
A905823,A933648
A905823,A998672
A905824,A940991
A905824,A980969
A905824,A988089
A905824,A994633
A905825,A910194
A905825,A912382
A905825,A913837
A905825,A933973
A905825,A946851
A905825,A977727
A905825,A983617
A905827,A910925
A905827,A918158
A905830,A931297
A905830,A939687
A905830,A960004
A905830,A967356
A905831,A919476
A905831,A953541
A905832,A928969
A905832,A951030
A905832,A983453
A905833,A911735
A905833,A920263
A905833,A935334
A905833,A941123
A905833,A946338
A905833,A951504
A905834,A911579
A905834,A941002
A905834,A958785
A905834,A991600
A905836,A923865
A905836,A957364
A905836,A970477
A905836,A975614
A905836,A994512
A905839,A907415
A905839,A959707
A905842,A916664
A905842,A933821
A905842,A957735
A905842,A964391
A905842,A983319
A905842,A989237
A905843,A910795
A905843,A914868
A905843,A916099
A905843,A918273
A905843,A988522
A905843,A997372
A905844,A935630
A905844,A996807
A905845,A928533
A905846,A997797
A905847,A990782
A905849,A929035
A905849,A930589
A905849,A977275
A905849,A985421
A905849,A988428
A905849,A996057
A905850,A908907
A905850,A922734
A905850,A973248
A905850,A978946
A905852,A935589
A905852,A959278
A905852,A973174
A905854,A927504
A905855,A945785
A905855,A984533
A905856,A907986
A905856,A913066
A905856,A915011
A905856,A925219
A905856,A931721
A905856,A934587
A905856,A969773
A905856,A976229
A905856,A978761
A905856,A981429
A905856,A992196
A905858,A931606
A905858,A977556
A905859,A932375
A905859,A953760
A905860,A950114
A905861,A956396
A905861,A970276
A905861,A985431
A905862,A909878
A905862,A922018
A905862,A941064
A905862,A956262
A905862,A985766
A905862,A997945
A905864,A947615
A905864,A952108
A905864,A961538
A905865,A913027
A905868,A917662
A905868,A957236
A905868,A977932
A905868,A987710
A905869,A912400
A905869,A917917
A905869,A922642
A905869,A946557
A905869,A959991
A905869,A964901
A905869,A972125
A905869,A975396
A905869,A996853
A905870,A919133
A905870,A923507
A905870,A942449
A905870,A990233
A905871,A917087
A905871,A923179
A905871,A940263
A905871,A945061
A905871,A981350
A905871,A989691
A905872,A965930
A905874,A913372
A905874,A996079
A905875,A914466
A905875,A915260
A905875,A918459
A905875,A920102
A905875,A926789
A905875,A947717
A905875,A965865
A905875,A989737
A905875,A991464
A905876,A996885
A905878,A929144
A905878,A954413
A905878,A983473
A905878,A992292
A905879,A945526
A905879,A981010
A905879,A988415
A905879,A988960
A905879,A993892
A905880,A921513
A905881,A940504
A905881,A961632
A905882,A914217
A905882,A942640
A905882,A955041
A905882,A957504
A905882,A975729
A905882,A991708
A905883,A971586
A905884,A911109
A905884,A927923
A905884,A953378
A905885,A940738
A905887,A975414
A905887,A981278
A905887,A996942
A905890,A923728
A905890,A950890
A905891,A907927
A905891,A974024
A905892,A917035
A905892,A955997
A905892,A965779
A905893,A939770
A905893,A942898
A905893,A969838
A905895,A912271
A905895,A953518
A905896,A962895
A905896,A983366
A905898,A942694
A905898,A958226
A905899,A983614
A905900,A944927
A905901,A943742
A905901,A950832
A905903,A933531
A905903,A947813
A905903,A951357
A905903,A963735
A905904,A911325
A905904,A915718
A905905,A956412
A905905,A988542
A905906,A992441
A905909,A918740
A905909,A996314
A905912,A922978
A905912,A933873
A905912,A984481
A905913,A907811
A905913,A950000
A905913,A973474
A905914,A911360
A905914,A960130
A905914,A977864
A905914,A983728
A905914,A985271
A905914,A987119
A905915,A931802
A905915,A967760
A905916,A945742
A905918,A948145
A905918,A962169
A905918,A991057
A905918,A995188
A905918,A996126
A905920,A932871
A905920,A966706
A905920,A978130
A905920,A982946
A905921,A921086
A905921,A924812
A905921,A966430
A905921,A985771
A905923,A918040
A905923,A932942
A905923,A937515
A905923,A983015
A905924,A939047
A905924,A975416
A905925,A988312
A905926,A931789
A905927,A907725
A905927,A921909
A905927,A981252
A905928,A939034
A905928,A955945
A905930,A982396
A905930,A996276
A905934,A906804
A905934,A938684
A905934,A986233
A905936,A909250
A905936,A912059
A905936,A947210
A905936,A950723
A905936,A968666
A905936,A998287
A905937,A917390
A905937,A984950
A905938,A961252
A905938,A970714
A905942,A927570
A905942,A947983
A905944,A932239
A905944,A932922
A905944,A941174
A905944,A961740
A905944,A964084
A905946,A950163
A905948,A973948
A905949,A952255
A905949,A980764
A905950,A927209
A905950,A976987
A905951,A930273
A905951,A931622
A905951,A946364
A905951,A984675
A905951,A991748
A905952,A923111
A905952,A977808
A905952,A983387
A905952,A994857
A905953,A913677
A905953,A938347
A905953,A946237
A905953,A980721
A905954,A939657
A905954,A970002
A905954,A971296
A905956,A907802
A905956,A911561
A905956,A962934
A905956,A963272
A905956,A968581
A905956,A987795
A905958,A911779
A905958,A976033
A905959,A907631
A905962,A918882
A905962,A940497
A905963,A921793
A905963,A933830
A905964,A943193
A905968,A915470
A905968,A960735
A905968,A961027
A905968,A987024
A905970,A951017
A905972,A936410
A905972,A953317
A905972,A963458
A905972,A964958
A905972,A964966
A905973,A957382
A905976,A914389
A905976,A935258
A905976,A979182
A905977,A932836
A905977,A939871
A905977,A954907
A905978,A942752
A905978,A948338
A905978,A962327
A905978,A963619
A905978,A964107
A905978,A986463
A905978,A993758
A905979,A941565
A905979,A953684
A905979,A990419
A905981,A916693
A905981,A966958
A905981,A968095
A905981,A981295
A905985,A906064
A905985,A929441
A905985,A939892
A905985,A978986
A905985,A987988
A905986,A994391
A905988,A921281
A905988,A933713
A905988,A961173
A905988,A986689
A905992,A920335
A905992,A953900
A905993,A932090
A905993,A955164
A905993,A964606
A905994,A948489
A905996,A907306
A905996,A917323
A905996,A933481
A905996,A980047
A905997,A907073
A905997,A925286
A905997,A926002
A905997,A942781
A905997,A959848
A905997,A966772
A905997,A967302
A905997,A974663
A905997,A998927
A905999,A911691
A905999,A935356
A905999,A937697
A905999,A971760
A906000,A918923
A906000,A984935
A906001,A911845
A906001,A915846
A906001,A941405
