tuple_id_1,tuple_id_2
A930038,A930041
A930038,A933341
A930038,A940397
A930038,A967181
A930038,A970531
A930038,A989018
A930038,A995481
A930047,A934895
A930047,A948191
A930127,A958113
A943325,A973732
A945414,A973732
A948156,A973732
A961981,A973732
A968624,A973732
A930303,A939822
A930303,A984952
A931052,A960840
A950477,A960840
A930724,A973053
A930727,A958997
A972471,A974530
A931048,A942768
A931048,A948399
A931048,A965452
A931048,A978606
A931129,A941189
A931129,A941929
A931129,A953962
A931129,A955949
A931129,A959480
A931129,A997178
A932896,A961460
A941905,A961565
A931309,A954732
A931457,A963001
A931584,A969904
A931584,A987313
A936043,A956764
A931625,A943200
A931625,A980923
A931705,A948448
A935003,A948448
A937242,A991291
A971260,A991291
A978315,A991291
A931791,A962590
A941490,A962590
A931855,A963245
A931855,A993730
A945645,A987249
A932026,A964731
A932026,A992083
A937487,A989261
A932128,A959438
A932128,A974126
A932311,A934347
A932311,A987908
A932343,A980571
A932453,A981433
A932453,A988100
A932791,A978231
A932905,A972184
A933042,A981724
A933194,A948117
A933198,A945538
A933272,A957953
A933272,A993264
A933407,A934106
A933407,A976051
A933407,A981723
A933407,A988110
A933407,A991325
A933407,A997604
A947065,A957524
A933603,A935177
A933603,A944796
A933603,A958161
A933603,A976601
A933800,A964198
A933800,A967363
A933828,A992470
A934112,A938157
A934145,A952216
A934145,A979076
A934145,A997541
A934157,A992167
A934800,A992167
A952252,A992167
A961030,A992167
A967443,A992167
A973920,A992167
A934166,A951217
A934166,A958218
A962143,A998866
A975586,A998866
A988576,A998866
A934361,A973738
A942294,A971013
A938143,A963545
A937561,A963625
A934734,A956402
A934870,A983441
A934902,A963758
A934902,A975767
A947113,A952584
A935062,A945239
A935131,A968511
A935131,A977069
A935131,A985360
A935172,A961551
A935174,A952000
A935174,A952026
A935174,A955615
A935293,A981309
A935293,A982318
A935293,A988302
A935498,A946984
A935498,A956017
A935498,A973974
A935498,A982218
A935586,A936273
A935586,A955338
A935586,A989180
A935650,A988140
A935650,A996077
A935813,A979277
A935899,A937337
A935899,A981490
A935899,A996562
A964686,A998626
A974993,A998626
A936022,A956040
A936022,A993830
A936077,A991117
A987035,A991117
A936109,A960563
A960435,A960563
A936114,A957043
A936114,A995840
A936118,A951265
A936265,A962162
A936352,A981495
A936367,A946217
A936643,A946036
A936643,A976155
A936644,A964787
A936644,A988226
A936703,A943701
A936727,A959628
A936730,A998465
A936833,A975447
A936848,A956065
A936848,A985778
A938699,A977629
A955500,A977629
A936914,A962237
A936973,A958342
A937004,A958364
A937004,A979686
A937103,A951545
A937190,A945725
A937296,A952565
A937296,A964285
A937297,A941522
A937311,A946233
A937311,A994590
A937330,A977881
A937434,A963050
A937434,A965177
A937434,A966511
A937434,A991980
A937488,A940845
A937488,A958519
A937680,A952782
A937716,A969086
A937716,A978535
A937716,A996459
A957980,A991026
A937930,A947631
A937930,A967857
A937930,A985157
A938202,A942935
A938202,A964811
A938237,A973496
A938339,A987210
A938442,A974000
A938442,A988483
A938470,A977193
A938649,A942487
A938682,A983518
A938733,A955593
A979281,A992226
A938847,A960575
A938847,A967292
A938847,A974744
A938847,A976612
A938880,A995147
A954927,A997999
A979648,A984605
A939042,A957828
A939042,A961291
A939042,A977956
A939042,A994969
A958680,A965335
A939140,A978859
A939233,A951415
A939233,A953257
A939233,A968210
A939795,A945151
A939843,A939852
A939843,A942664
A939843,A978337
A939843,A978560
A940000,A950568
A940000,A988103
A940031,A973136
A940058,A980551
A970977,A976715
A940354,A993382
A940363,A952252
A940363,A961030
A940363,A967443
A940363,A973920
A940527,A976750
A940547,A952598
A940547,A959097
A940547,A960388
A940547,A988654
A940595,A995374
A978643,A995374
A995259,A995374
A982752,A987619
A940825,A984342
A956082,A984342
A940968,A971308
A940995,A950425
A947731,A982864
A958035,A982864
A941308,A993804
A941506,A966516
A941616,A989034
A951460,A981501
A941784,A958204
A941784,A984771
A941808,A963019
A941808,A978263
A942117,A949237
A942117,A953758
A942117,A957339
A942117,A984576
A942142,A958968
A942142,A979162
A942142,A987150
A942167,A954716
A942167,A978518
A942167,A978727
A942181,A965411
A942181,A992417
A942239,A967626
A942295,A951076
A942641,A944000
A943012,A959008
A943012,A980465
A943107,A998846
A943135,A953442
A943135,A953838
A943135,A983361
A943135,A991964
A943138,A979748
A943138,A989906
A943211,A977358
A954915,A977358
A943276,A967738
A943276,A988771
A943291,A950470
A943527,A976811
A943527,A985892
A943638,A951340
A943638,A984462
A943778,A973645
A943780,A991629
A943826,A970476
A956608,A970476
A944236,A946244
A944236,A947161
A944255,A964396
A944255,A987201
A944587,A954879
A944587,A966052
A944624,A996523
A944837,A961414
A944837,A969816
A944837,A975633
A944866,A944955
A944866,A966941
A944866,A976338
A944897,A958255
A944912,A949660
A944912,A995443
A945064,A979828
A945064,A985999
A945100,A953892
A945352,A973369
A945563,A953611
A945563,A973315
A945623,A950292
A945623,A953381
A945623,A953941
A945623,A981631
A945713,A980384
A945764,A952195
A951177,A956606
A946319,A968047
A946489,A952213
A946489,A960868
A946742,A974708
A946742,A976407
A946742,A978077
A946842,A971265
A946992,A950613
A946992,A979749
A947013,A961254
A947013,A997497
A947152,A962329
A947152,A982720
A947157,A966311
A947255,A957706
A947267,A956419
A950939,A956419
A971214,A972406
A947389,A954165
A947503,A966646
A947535,A955684
A947535,A975564
A947578,A961893
A948056,A959475
A948056,A962053
A948056,A976104
A948056,A996996
A948099,A993863
A948259,A968101
A948259,A971487
A948328,A975134
A948400,A955244
A948400,A970867
A948400,A983480
A948400,A989062
A948509,A965557
A948557,A979201
A948693,A977032
A948693,A988413
A948744,A966797
A949067,A969586
A949067,A974368
A949067,A978613
A949138,A998786
A949157,A992286
A949441,A964737
A949582,A982221
A949739,A953812
A949739,A978579
A949878,A984429
A949878,A988645
A950016,A988508
A950050,A964361
A950423,A950596
A950423,A985835
A950423,A988163
A950473,A965673
A950473,A968861
A950473,A988342
A950485,A993249
A950618,A974758
A950740,A965322
A950740,A976434
A950740,A976540
A950740,A981493
A950970,A994776
A950979,A996863
A950982,A972476
A950982,A979350
A950982,A994581
A951195,A969403
A951352,A987866
A951356,A976026
A951378,A969985
A951378,A992583
A951389,A959635
A951436,A960291
A951436,A968833
A960457,A968833
A951464,A962433
A951464,A981560
A951533,A998878
A951629,A964749
A951629,A987338
A951634,A968442
A951662,A989647
A951697,A969801
A951730,A988517
A951799,A961402
A951836,A988124
A951836,A990979
A951921,A987308
A952154,A972487
A952154,A975125
A952154,A997040
A952301,A954617
A952301,A965224
A952301,A974392
A952301,A985607
A952301,A985664
A952340,A961469
A952580,A962065
A952593,A955061
A952683,A959645
A952683,A960949
A952683,A962273
A952683,A972820
A952683,A984491
A952692,A979053
A952961,A961094
A952961,A985111
A952961,A988221
A952978,A986874
A953133,A961946
A953133,A966974
A953133,A993893
A979882,A983883
A953411,A975769
A953534,A982591
A954000,A962703
A954004,A978774
A954031,A958912
A954031,A964228
A954031,A973548
A954071,A962318
A954185,A971063
A954250,A993647
A954509,A980838
A954564,A974704
A954564,A989206
A954728,A973695
A954909,A973480
A954909,A975193
A954909,A979220
A954909,A984034
A954963,A996731
A955139,A956359
A955223,A965464
A955474,A959832
A955474,A985464
A955701,A997891
A955930,A971607
A955930,A984339
A955946,A963179
A956117,A971835
A956225,A960864
A956366,A971807
A956402,A975022
A956402,A979715
A956421,A959142
A956421,A967801
A956436,A961174
A956436,A978604
A956436,A992319
A956561,A970760
A956561,A988500
A956561,A989093
A956741,A987854
A956954,A981832
A957194,A973243
A957264,A989573
A957283,A966834
A957283,A972415
A957495,A963499
A957590,A993002
A957626,A961973
A957626,A969053
A957626,A995547
A958084,A970556
A958158,A963605
A958166,A982395
A958166,A988866
A958418,A958810
A958437,A966694
A958579,A962553
A958579,A978344
A958791,A967509
A958903,A994565
A959318,A991449
A959421,A966241
A959421,A987614
A959421,A997036
A959460,A973845
A959556,A961420
A959556,A986756
A959556,A991359
A960043,A976275
A967156,A976275
A960344,A969748
A960358,A980104
A960402,A962489
A960486,A987955
A960541,A975297
A960639,A982267
A960746,A968670
A961011,A969441
A961011,A977683
A961137,A970200
A961193,A992872
A961312,A964137
A961373,A979500
A961551,A964783
A961961,A991232
A962066,A966083
A962092,A974550
A962092,A998801
A962383,A981438
A962492,A970280
A962492,A992730
A962492,A997723
A962765,A981469
A962765,A984452
A963249,A984111
A963361,A976139
A963628,A998248
A963716,A974264
A963872,A976706
A963872,A993790
A964063,A972919
A964273,A989806
A964281,A968633
A964281,A991056
A964281,A998021
A983436,A994960
A964595,A980035
A965111,A969288
A965111,A973775
A965111,A995472
A965111,A998095
A965158,A978583
A965254,A989837
A965298,A996930
A965783,A974029
A966121,A986799
A966121,A995146
A966601,A981376
A966601,A982794
A966615,A974270
A966661,A980836
A966831,A970948
A966958,A968095
A966958,A981295
A967095,A992437
A967095,A995351
A967184,A989975
A967220,A975019
A967220,A992627
A967354,A973425
A967354,A977943
A967402,A977564
A967402,A980532
A967507,A995447
A967507,A998571
A968088,A972838
A968088,A993196
A968252,A968330
A968261,A981597
A968804,A975354
A968904,A997528
A968987,A989463
A968987,A996972
A969166,A982470
A969241,A994784
A969468,A969640
A969578,A975466
A969578,A987859
A969592,A982344
A969592,A994359
A969672,A988962
A969753,A971031
A969962,A983709
A970294,A974680
A970294,A991414
A970294,A997407
A982701,A982963
A982701,A986845
A971036,A977734
A971189,A992724
A971911,A990279
A972008,A986276
A972012,A990657
A972031,A984955
A972031,A991468
A972445,A989077
A972446,A990902
A972446,A998871
A972502,A996660
A972641,A980134
A972641,A991689
A972641,A998791
A973002,A973976
A973305,A991530
A973604,A985829
A973604,A990046
A973604,A996073
A973671,A979202
A973671,A995198
A978058,A986881
A973711,A993836
A973808,A982461
A976065,A982461
A974064,A981904
A974277,A994670
A974841,A991981
A975134,A993512
A975345,A994294
A975651,A978043
A975972,A979373
A976265,A977861
A976298,A989358
A976929,A979067
A976929,A994419
A976949,A997215
A977247,A996299
A977476,A982623
A977495,A984956
A977519,A981414
A986009,A998081
A978611,A989887
A978726,A980420
A978964,A985697
A978992,A997615
A979400,A979654
A979406,A992965
A979552,A990975
A979856,A989875
A979870,A980143
A979938,A988273
A979938,A989935
A980293,A980727
A980504,A985976
A980695,A992288
A980952,A982062
A980952,A991573
A980952,A995482
A981234,A989644
A981264,A981865
A981264,A984255
A981264,A995159
A981302,A989926
A982544,A988318
A983390,A990412
A984391,A995002
A985815,A997690
A984503,A992845
A984707,A986465
A985696,A990940
A985903,A996256
A985969,A995785
A986692,A993570
A986723,A995982
A987613,A997942
A987714,A988653
A987914,A995133
A988030,A998733
A988904,A992544
A989327,A995863
A991578,A994170
A992156,A998622
A992504,A994259
A993903,A995173
A994142,A994582
A995365,A998345
A995893,A996376
A996306,A997950
A905644,A915041
A914722,A946317
A916045,A975578
A932396,A957035
A932396,A979240
A933356,A935973
A933356,A975196
A935973,A975196
A944606,A961769
A953964,A972220
A953964,A985972
A957035,A979240
A972220,A985972
A914727,A916204
A914727,A984101
A914727,A985703
A916204,A984101
A916204,A985703
A918065,A991918
A919052,A922779
A919052,A952528
A919052,A954777
A919052,A995892
A922779,A952528
A922779,A954777
A922779,A995892
A924895,A927559
A924895,A952444
A924895,A956688
A927559,A952444
A927559,A956688
A929861,A996693
A942358,A949783
A942358,A972801
A942358,A987393
A949783,A972801
A949783,A987393
A952444,A956688
A952528,A954777
A952528,A995892
A954777,A995892
A961231,A997445
A972801,A987393
A984101,A985703
A987393,A995420
A941164,A962960
A941164,A975010
A955376,A962960
A955376,A975010
A962960,A975010
A904697,A934068
A904698,A949006
A904698,A977316
A904859,A918040
A904859,A983015
A905120,A952219
A905120,A985700
A906627,A911962
A906627,A946741
A906627,A984655
A907579,A963090
A908346,A973697
A908346,A988706
A908382,A941627
A908382,A960841
A910902,A924734
A910902,A936604
A910902,A985095
A910902,A998473
A911130,A928689
A911130,A940903
A911130,A994341
A911584,A923519
A911962,A946741
A911962,A984655
A915249,A944873
A915249,A993164
A916253,A971970
A916253,A978598
A918040,A983015
A922107,A979878
A922107,A996894
A924734,A936604
A924734,A985095
A924734,A998473
A928689,A940903
A928689,A994341
A929118,A953659
A929297,A964454
A931915,A994183
A933534,A980483
A933534,A988139
A936604,A985095
A936604,A998473
A940903,A994341
A941627,A960841
A944873,A993164
A946741,A984655
A949006,A977316
A951078,A978519
A952219,A985700
A956620,A976520
A966201,A983521
A971970,A978598
A973697,A988706
A979878,A996894
A980483,A988139
A985095,A998473
A904699,A994392
A910561,A935695
A910561,A967158
A910561,A987435
A913700,A920770
A913700,A927619
A913700,A935935
A913700,A976101
A913700,A977888
A913700,A984303
A913700,A987680
A920425,A927966
A920425,A939036
A920425,A949227
A920425,A966549
A920425,A972560
A920425,A985640
A920425,A998529
A920770,A927619
A920770,A935935
A920770,A976101
A920770,A977888
A920770,A984303
A920770,A987680
A922634,A961175
A922634,A967338
A927619,A935935
A927619,A976101
A927619,A977888
A927619,A984303
A927619,A987680
A927966,A939036
A927966,A949227
A927966,A966549
A927966,A972560
A927966,A985640
A927966,A998529
A935695,A967158
A935695,A987435
A935935,A976101
A935935,A977888
A935935,A984303
A935935,A987680
A939036,A949227
A939036,A966549
A939036,A972560
A939036,A985640
A939036,A998529
A949227,A966549
A949227,A972560
A949227,A985640
A949227,A998529
A961175,A967338
A962990,A976426
A966549,A972560
A966549,A985640
A966549,A998529
A967158,A987435
A972560,A985640
A972560,A998529
A976101,A977888
A976101,A984303
A976101,A987680
A977888,A984303
A977888,A987680
A984303,A987680
A985640,A998529
A904700,A992306
A936121,A982955
A936121,A994699
A982955,A994699
A919084,A944161
A951110,A971558
A980840,A994668
A912528,A962254
A931970,A954512
A934865,A937331
A934865,A962254
A934865,A974083
A937331,A962254
A937331,A974083
A962254,A974083
A904704,A942519
A907359,A994753
A908739,A930286
A908739,A964923
A908739,A996170
A908976,A970567
A911674,A972232
A912615,A927902
A912615,A940599
A912615,A998954
A914819,A980552
A915565,A923893
A915565,A943508
A915988,A966842
A916978,A972827
A916978,A990574
A921497,A933110
A921497,A948539
A921497,A949235
A921497,A977931
A921497,A989682
A923893,A943508
A925396,A979594
A926260,A972568
A926260,A993856
A926736,A970923
A926736,A997272
A927277,A928377
A927277,A987372
A927421,A959504
A927421,A990536
A927902,A940599
A927902,A998954
A928884,A951732
A928884,A955452
A928884,A956356
A928884,A980294
A930286,A964923
A930286,A996170
A933031,A996600
A933110,A948539
A933110,A949235
A933110,A977931
A933110,A989682
A935911,A946454
A935911,A987853
A937247,A952223
A940599,A998954
A944588,A998966
A944752,A951176
A944752,A992125
A946454,A987853
A947627,A947793
A947627,A976270
A947793,A976270
A948539,A949235
A948539,A977931
A948539,A989682
A949235,A977931
A949235,A989682
A950080,A987372
A950080,A991632
A951176,A992125
A951732,A955452
A951732,A956356
A951732,A980294
A952194,A978528
A952758,A970648
A955452,A956356
A955452,A980294
A956356,A980294
A957882,A981844
A957882,A987357
A957882,A992533
A957882,A998380
A958782,A984362
A958782,A990746
A959504,A990536
A961068,A961999
A961068,A981836
A961999,A981836
A964923,A996170
A969306,A980026
A970923,A997272
A972568,A993856
A972827,A990574
A973936,A975679
A977931,A989682
A978528,A979259
A978528,A980752
A979259,A980752
A981844,A987357
A981844,A992533
A981844,A998380
A984362,A990746
A987357,A992533
A987357,A998380
A987372,A991632
A992533,A998380
A904707,A996436
A904709,A948754
A905467,A946174
A905467,A989800
A922244,A932640
A922244,A988661
A922244,A996563
A932640,A988661
A932640,A996563
A942501,A966959
A946174,A989800
A988661,A996563
A904710,A917152
A904710,A918521
A904710,A920988
A904710,A942461
A905404,A939450
A905404,A947237
A905404,A947299
A909982,A976753
A910585,A962883
A910585,A975798
A910585,A976545
A911261,A934311
A911261,A934717
A911261,A961811
A913702,A922565
A913702,A947555
A913702,A960356
A913702,A967267
A917152,A918521
A917152,A920988
A917152,A942461
A917816,A948108
A917816,A984989
A918332,A927743
A918332,A957534
A918332,A971692
A918332,A972883
A918332,A978921
A918332,A990832
A918521,A920988
A918521,A942461
A919467,A932192
A919467,A979069
A920988,A942461
A922565,A947555
A922565,A960356
A922565,A967267
A923755,A947546
A924159,A967048
A924159,A988436
A924159,A992226
A927590,A994110
A927743,A957534
A927743,A971692
A927743,A972883
A927743,A978921
A927743,A990832
A928070,A939540
A928070,A959380
A928070,A981086
A931619,A957379
A931619,A959629
A931619,A979101
A931619,A979429
A932054,A952998
A932054,A987018
A932054,A990691
A932192,A979069
A932204,A978567
A932204,A987025
A933277,A981455
A934311,A934717
A934311,A961811
A934469,A980493
A934655,A936985
A934655,A950348
A934717,A961811
A934830,A943225
A935494,A979035
A936639,A998356
A936985,A950348
A938169,A954887
A938169,A966285
A938169,A967048
A938169,A992226
A939250,A948232
A939450,A947237
A939450,A947299
A939540,A959380
A939540,A981086
A944546,A955671
A944546,A960141
A944546,A963544
A945331,A966285
A947237,A947299
A947555,A960356
A947555,A967267
